Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Gabon,2.36813E-11,-2.00255E-10,1.37082E-10,9.66135E-12,-1.02848E-10,1.15468E-10,1.49831E-11,-1.10642E-10,1.0808E-10,3.14747E-11,-2.68478E-10,1.64617E-10,1.29994E-11,-4.30145E-11,6.41402E-11,1.19442E-11,-8.60253E-11,9.43291E-11,2.80703E-11,-7.42288E-11,1.85283E-10,2.98864E-11,-9.30082E-11,1.78651E-10,1.52069E-11,-1.75441E-10,1.24651E-10,4.31712E-11,-1.52663E-10,2.99501E-10,5.23288E-12,-1.3223E-11,2.61004E-11,2.31998E-11,-5.66429E-11,1.23397E-10,3.73178E-11,-1.23065E-10,2.09769E-10,3.51358E-11,-1.49093E-10,2.28821E-10,2.4534E-11,-1.41129E-10,1.53871E-10,4.73317E-11,-1.9233E-10,3.10596E-10,1.01078E-11,-7.82282E-11,5.44659E-11,2.85209E-11,-8.79487E-11,1.62638E-10,2.92618E-12,-9.85576E-12,1.80064E-11,2.76908E-12,-1.16448E-11,1.75062E-11,1.55306E-12,-5.61209E-12,1.04346E-11,3.73958E-12,-1.58761E-11,2.52942E-11,8.51238E-13,-5.4117E-12,4.36474E-12,1.62063E-12,-5.84059E-12,1.05581E-11
Georgia,3.03904E-11,-2.86665E-11,8.39782E-11,1.18352E-11,-9.32491E-11,1.37988E-10,2.1744E-11,-7.18707E-11,9.44025E-11,4.11959E-11,-1.63004E-10,2.02032E-10,1.23867E-11,-6.28091E-11,7.93108E-11,8.75742E-12,-1.00001E-10,8.34346E-11,5.10763E-12,-1.06511E-11,2.2869E-11,5.84387E-12,-2.35482E-11,3.25669E-11,3.5201E-12,-2.33351E-11,2.34064E-11,8.41111E-12,-3.44767E-11,5.17768E-11,1.11349E-12,-5.19724E-12,8.12622E-12,3.9342E-12,-1.56984E-11,2.53214E-11,4.54445E-12,-4.34859E-12,1.09613E-11,4.08176E-12,-5.72216E-12,2.03391E-11,2.80004E-12,-7.34529E-12,9.61106E-12,5.46438E-12,-9.59777E-12,2.01171E-11,9.36969E-13,-3.80879E-12,7.20251E-12,2.96251E-12,-5.04505E-12,1.73463E-11,4.11483E-11,-4.1556E-11,8.17641E-11,3.69313E-11,-6.37695E-11,1.49285E-10,2.06903E-11,-2.41296E-11,7.3954E-11,4.9593E-11,-5.52602E-11,1.96767E-10,8.47775E-12,-3.8355E-11,6.3681E-11,2.01948E-11,-3.90801E-11,1.04688E-10
Ghana,2.60925E-11,-1.13806E-11,7.50566E-11,1.28537E-11,-4.26921E-11,7.55755E-11,1.54052E-11,-3.18878E-11,1.09856E-10,3.30466E-11,-4.46226E-11,1.30583E-10,1.03859E-11,-2.47418E-11,6.59733E-11,1.11619E-11,-3.14246E-11,7.37477E-11,1.88036E-11,-6.66671E-12,4.74887E-11,2.03321E-11,-1.38276E-11,5.41017E-11,9.39116E-12,-2.8354E-11,4.47979E-11,3.0432E-11,-4.87752E-12,7.22089E-11,3.25783E-12,-3.81962E-12,2.26292E-11,1.42806E-11,-1.1798E-11,4.85715E-11,2.55165E-11,-1.59277E-11,6.37038E-11,2.50602E-11,-1.32291E-11,6.3173E-11,1.38769E-11,-2.7161E-11,5.95343E-11,3.13901E-11,-1.39111E-11,8.59366E-11,4.77739E-12,-1.42115E-11,4.38815E-11,1.652E-11,-1.41425E-11,7.71426E-11,1.79034E-11,-1.14168E-11,4.67047E-11,1.74835E-11,-1.07071E-11,5.01976E-11,9.0287E-12,-8.4806E-12,4.3196E-11,2.24647E-11,-1.24637E-11,6.3528E-11,3.56322E-12,-9.99173E-12,3.2964E-11,8.87305E-12,-1.14564E-11,4.42013E-11
Gibraltar,7.48415E-12,-3.07327E-12,3.0733E-11,4.07356E-12,-8.04872E-12,3.29338E-11,5.48276E-12,-7.46924E-12,3.04965E-11,1.22577E-11,-1.8815E-12,3.35484E-11,3.28758E-12,-6.59473E-12,2.25992E-11,2.84127E-12,-8.11427E-12,2.65747E-11,2.49063E-12,-8.91849E-13,9.05976E-12,3.47669E-12,-3.11451E-13,8.66684E-12,1.56031E-12,-2.72804E-12,9.11632E-12,5.44887E-12,1.14097E-12,1.10225E-11,6.45652E-13,-5.15709E-13,4.77814E-12,2.18291E-12,-1.17338E-12,8.77321E-12,5.32737E-12,-2.98122E-12,1.94488E-11,5.72845E-12,-1.91492E-12,2.00187E-11,3.50899E-12,-3.99557E-12,1.74639E-11,7.68547E-12,-3.26704E-14,2.01382E-11,1.16539E-12,-2.72229E-12,1.21685E-11,3.94939E-12,-2.20252E-12,1.8754E-11,5.75875E-12,-2.90415E-12,1.8778E-11,5.91462E-12,-1.87245E-12,1.71298E-11,3.06958E-12,-1.73531E-12,1.47624E-11,7.89951E-12,1.64889E-13,1.99853E-11,1.22313E-12,-2.57231E-12,1.19568E-11,3.05212E-12,-2.50708E-12,1.44211E-11
Grenada,1.538E-10,-3.58981E-11,5.05748E-10,7.38399E-11,-1.79422E-10,4.66821E-10,8.96138E-11,-1.80195E-10,4.62744E-10,1.99483E-10,-5.00816E-12,5.58582E-10,6.37777E-11,-1.41953E-10,3.30385E-10,6.92469E-11,-1.35182E-10,4.28039E-10,1.68474E-09,-1.52233E-10,4.33485E-09,1.80511E-09,-3.54838E-10,4.146E-09,7.08774E-10,-2.2665E-09,4.04487E-09,2.60319E-09,9.09111E-10,5.35743E-09,2.81356E-10,-2.05428E-10,1.96989E-09,1.33313E-09,-6.53334E-10,3.91792E-09,8.60134E-10,-4.59762E-10,2.6669E-09,8.32414E-10,-3.90748E-10,2.4657E-09,4.75881E-10,-9.33912E-10,2.22073E-09,1.07702E-09,1.4607E-10,2.56935E-09,1.74403E-10,-4.70376E-10,1.62052E-09,6.00415E-10,-2.76368E-10,2.4586E-09,1.81582E-10,-9.54204E-11,5.42839E-10,1.77146E-10,-7.56928E-11,4.8364E-10,8.55749E-11,-7.83829E-11,4.21999E-10,2.23163E-10,3.36204E-11,5.2034E-10,3.64285E-11,-9.20617E-11,3.34663E-10,9.15299E-11,-8.6761E-11,4.27517E-10
GUERNSEY,3.37023E-12,-2.16152E-12,9.80131E-12,1.55556E-12,-6.38306E-12,1.133E-11,2.28142E-12,-7.01274E-12,1.09659E-11,5.1472E-12,-1.02082E-11,1.53849E-11,1.40132E-12,-6.21067E-12,8.64542E-12,1.24606E-12,-4.78974E-12,1.12824E-11,2.0276E-12,-1.46839E-12,6.07979E-12,2.80566E-12,-1.03867E-12,7.8641E-12,1.17886E-12,-3.98016E-12,7.14767E-12,4.10593E-12,7.96951E-13,1.07667E-11,5.55912E-13,-6.46724E-13,3.13369E-12,1.97661E-12,-1.35354E-12,6.55495E-12,2.01542E-12,-1.23452E-12,5.98998E-12,1.96165E-12,-4.10591E-12,6.98872E-12,1.16913E-12,-3.81695E-12,6.60276E-12,2.72084E-12,-4.53793E-12,8.49254E-12,3.92597E-13,-1.45384E-12,3.85726E-12,1.34207E-12,-3.4167E-12,6.18016E-12,5.84386E-13,-3.84922E-13,1.60908E-12,5.66848E-13,-9.10529E-13,2.06621E-12,2.83578E-13,-6.24749E-13,1.37683E-12,7.77193E-13,-1.07669E-12,2.32363E-12,1.08564E-13,-4.06753E-13,1.05606E-12,2.94978E-13,-5.33237E-13,1.66102E-12
Greenland,0,0,0,0,0,0,1.04634E-13,8.57371E-14,1.26633E-13,1.31016E-13,-1.29068E-12,1.75725E-12,0,0,0,0,0,0,0,0,0,0,0,0,2.26539E-13,1.89358E-13,2.72322E-13,2.72555E-13,-5.22464E-12,4.11245E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,3.0813E-12,-3.01331E-12,8.38548E-12,1.37957E-12,-7.44473E-12,1.10262E-11,2.14281E-12,-6.45193E-12,1.0996E-11,4.78833E-12,-6.0077E-12,1.8468E-11,1.39902E-12,-5.82428E-12,8.46762E-12,1.24097E-12,-4.81084E-12,1.03904E-11,1.76567E-12,-1.32883E-12,4.78E-12,2.38311E-12,-1.40488E-12,7.35769E-12,9.84078E-13,-4.12823E-12,5.56476E-12,3.47874E-12,-5.38716E-13,1.0045E-11,4.58987E-13,-6.38474E-13,2.68032E-12,1.68146E-12,-1.26045E-12,5.66257E-12,1.35941E-12,-1.37374E-12,3.82293E-12,1.33024E-12,-1.94264E-12,5.24262E-12,8.00858E-13,-2.4204E-12,4.15879E-12,1.84074E-12,-1.97843E-12,6.08234E-12,2.85443E-13,-1.10042E-12,2.68671E-12,9.6279E-13,-1.42134E-12,4.8544E-12,4.11561E-13,-4.14497E-13,1.03449E-12,4.05257E-13,-4.62734E-13,1.69695E-12,2.07855E-13,-3.19827E-13,9.42391E-13,5.51651E-13,-5.50466E-13,1.80036E-12,8.71257E-14,-2.99408E-13,7.60501E-13,2.21743E-13,-2.90626E-13,1.1447E-12
Guadeloupe,3.09117E-10,-3.33974E-10,1.06776E-09,1.23722E-10,-6.15812E-10,9.63286E-10,1.95478E-10,-3.85393E-10,8.58114E-10,4.15371E-10,-4.13288E-10,1.29154E-09,1.2622E-10,-3.15428E-10,7.09243E-10,1.23197E-10,-4.04417E-10,8.34252E-10,2.99631E-10,-2.51576E-10,1.06814E-09,3.51827E-10,-3.00287E-10,1.08676E-09,1.64316E-10,-4.88912E-10,8.46656E-10,5.25151E-10,-2.83029E-10,1.44085E-09,5.93175E-11,-7.25069E-11,4.35419E-10,2.39118E-10,-2.47615E-10,1.00558E-09,4.97387E-10,-6.40414E-10,1.8666E-09,4.75658E-10,-6.84977E-10,1.87853E-09,3.10713E-10,-5.45559E-10,1.28657E-09,6.55435E-10,-8.62488E-10,2.08495E-09,9.41839E-11,-4.48603E-10,9.76569E-10,3.33343E-10,-5.23504E-10,1.69748E-09,8.24912E-11,-5.39099E-11,2.36333E-10,7.96154E-11,-4.62975E-11,2.40876E-10,4.09678E-11,-3.50492E-11,1.68544E-10,1.04753E-10,-1.18401E-12,2.50017E-10,1.72403E-11,-4.79477E-11,1.37032E-10,4.2112E-11,-4.42219E-11,1.9301E-10
GUAM,4.90801E-10,-2.39816E-10,4.42729E-09,2.42084E-10,-5.42763E-10,5.03419E-09,3.72535E-10,-3.44039E-10,5.35487E-09,7.50856E-10,-1.87597E-10,5.02512E-09,0,0,0,0,0,0,4.8585E-09,-3.04218E-09,1.06196E-07,6.80701E-09,-2.96191E-09,1.08658E-07,3.67626E-09,-5.44933E-09,1.51429E-07,1.13316E-08,-3.84105E-09,1.36518E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.62233E-10,-4.2282E-10,7.26696E-09,8.56177E-10,-2.57982E-10,6.32656E-09,4.60797E-10,-2.35417E-10,7.01319E-09,1.1401E-09,2.28003E-10,7.91094E-09,0,0,0,0,0,0
Greece,1.30003E-11,-8.45793E-12,6.03935E-11,6.59451E-12,-1.76611E-11,6.35952E-11,9.42232E-12,-2.44861E-11,5.71188E-11,2.05441E-11,-2.12482E-11,7.7006E-11,5.5028E-12,-1.55962E-11,4.4607E-11,4.13007E-12,-2.06674E-11,5.10538E-11,2.22095E-12,-1.14886E-12,9.78644E-12,3.33471E-12,-1.68095E-12,1.11207E-11,1.6876E-12,-4.31098E-12,1.06498E-11,5.20262E-12,-3.16997E-12,1.46012E-11,5.86082E-13,-7.18347E-13,5.06832E-12,2.03079E-12,-2.13027E-12,9.58266E-12,1.65054E-11,-1.11336E-11,7.52592E-11,1.75606E-11,-1.00568E-11,7.54654E-11,1.1834E-11,-1.41905E-11,7.42874E-11,2.37091E-11,-1.17542E-11,8.13067E-11,3.46443E-12,-1.05171E-11,4.54874E-11,1.18249E-11,-1.20021E-11,6.74907E-11,1.61071E-11,-1.03918E-11,6.43765E-11,1.73051E-11,-7.02156E-12,6.49055E-11,9.3538E-12,-6.92114E-12,5.27644E-11,2.29349E-11,-3.34677E-12,7.08396E-11,3.56234E-12,-9.40355E-12,3.71539E-11,9.0423E-12,-9.88371E-12,4.65366E-11
Guatemala,5.61082E-11,-2.74208E-11,1.14184E-10,2.59791E-11,-9.04671E-11,1.38993E-10,3.26374E-11,-8.58225E-11,1.50564E-10,7.41862E-11,-4.58131E-11,2.29771E-10,2.37719E-11,-7.13103E-11,8.82037E-11,2.33151E-11,-6.08521E-11,1.39104E-10,6.62832E-11,-1.62891E-11,1.07624E-10,7.43853E-11,-1.35326E-11,1.73518E-10,2.9583E-11,-1.41425E-10,1.3714E-10,1.0601E-10,5.35896E-11,2.61509E-10,1.28413E-11,-1.17398E-11,6.34331E-11,5.45614E-11,-2.52156E-11,1.67937E-10,3.32209E-10,-3.51256E-10,6.88355E-10,3.1578E-10,-3.21138E-10,1.18371E-09,1.8032E-10,-6.35335E-10,1.02157E-09,4.15274E-10,-5.38796E-10,1.59691E-09,7.33892E-11,-3.35868E-10,4.50666E-10,2.27228E-10,-3.52313E-10,1.17742E-09,9.68187E-11,-9.43369E-11,1.9424E-10,9.14463E-11,-1.13017E-10,3.38049E-10,4.53332E-11,-8.4686E-11,2.44582E-10,1.1967E-10,-1.51188E-10,4.88054E-10,2.04714E-11,-8.88613E-11,1.37564E-10,4.83079E-11,-6.68423E-11,2.88313E-10
Guinea,2.00424E-11,-2.86068E-11,6.31591E-11,8.44282E-12,-3.44782E-11,6.35979E-11,1.32311E-11,-2.65912E-11,5.61256E-11,2.63737E-11,-5.19297E-11,9.33077E-11,8.27002E-12,-2.28821E-11,4.68294E-11,7.74711E-12,-3.0537E-11,5.73857E-11,1.51153E-11,-2.16892E-11,5.17364E-11,1.69445E-11,-3.45666E-11,7.37592E-11,9.75409E-12,-4.13783E-11,4.74961E-11,2.54103E-11,-5.12262E-11,1.07754E-10,2.7595E-12,-6.6677E-12,2.4765E-11,1.13815E-11,-2.41628E-11,6.42653E-11,4.30406E-11,-6.95594E-11,1.833E-10,3.91332E-11,-9.64118E-11,1.7209E-10,2.79287E-11,-6.91196E-11,1.04418E-10,5.24059E-11,-1.27568E-10,2.49756E-10,8.32383E-12,-5.07742E-11,7.82496E-11,2.79988E-11,-6.53997E-11,1.88316E-10,1.81813E-11,-1.69404E-11,5.61331E-11,1.7082E-11,-1.93701E-11,6.59765E-11,9.76006E-12,-9.67028E-12,4.39443E-11,2.31919E-11,-2.17109E-11,8.40748E-11,4.04151E-12,-1.32861E-11,3.66056E-11,9.13636E-12,-1.74743E-11,4.92347E-11
Guyana,1.21271E-11,-1.42432E-10,1.21232E-10,4.93521E-12,-8.85186E-11,9.28246E-11,7.51287E-12,-7.6218E-11,9.59736E-11,1.56509E-11,-1.74279E-10,1.59033E-10,7.60128E-12,-2.53336E-11,3.56662E-11,6.06705E-12,-6.71854E-11,1.08037E-10,3.19787E-11,-1.67278E-10,2.92026E-10,3.47701E-11,-2.35751E-10,3.12726E-10,1.90414E-11,-2.92357E-10,2.12287E-10,5.145E-11,-3.30599E-10,5.12046E-10,6.55237E-12,-2.30931E-11,4.00305E-11,2.60783E-11,-1.81292E-10,2.5033E-10,3.77694E-11,-3.65631E-10,5.07803E-10,3.56299E-11,-3.92406E-10,4.70003E-10,2.692E-11,-2.55398E-10,4.44296E-10,4.91654E-11,-5.42705E-10,6.42912E-10,1.38699E-11,-1.25176E-10,1.14262E-10,2.80126E-11,-3.32498E-10,4.16432E-10,2.25261E-12,-2.20496E-11,3.05614E-11,2.16864E-12,-2.30822E-11,2.58221E-11,1.30956E-12,-1.2709E-11,1.17613E-11,3.14749E-12,-3.24463E-11,3.69128E-11,9.18282E-13,-4.86797E-12,6.38679E-12,1.28422E-12,-1.47351E-11,1.55289E-11
Gaza Strip,7.39071E-12,-4.80968E-12,4.93687E-11,3.69424E-12,-8.6681E-12,4.87659E-11,6.12862E-12,-6.55574E-12,4.41158E-11,1.33739E-11,-6.62408E-12,4.89261E-11,3.08829E-12,-1.15239E-11,2.87981E-11,2.3943E-12,-1.19652E-11,3.6753E-11,1.57042E-12,-2.05506E-12,1.38456E-11,2.65281E-12,-3.09023E-12,1.3829E-11,1.49837E-12,-2.03449E-12,1.33563E-11,4.23634E-12,-4.70013E-12,1.66509E-11,4.57324E-13,-1.26191E-12,4.68697E-12,1.62432E-12,-2.71105E-12,1.13197E-11,9.57687E-12,-4.09997E-12,5.6883E-11,1.05706E-11,-4.18895E-12,5.28217E-11,7.1953E-12,-6.89199E-12,5.24419E-11,1.44489E-11,-5.99813E-12,5.62667E-11,1.92572E-12,-9.09317E-12,2.86745E-11,6.9918E-12,-6.72358E-12,4.77647E-11,2.52871E-11,-2.30112E-11,1.40976E-10,2.8087E-11,-1.7806E-11,1.41315E-10,1.53096E-11,-7.66154E-12,1.11149E-10,3.73198E-11,-1.93916E-11,1.43017E-10,5.18587E-12,-2.36531E-11,6.39961E-11,1.42317E-11,-2.12999E-11,9.42054E-11
Haiti,2.71943E-11,-1.01361E-11,7.70167E-11,1.45412E-11,-3.45244E-11,8.06844E-11,1.79006E-11,-3.46585E-11,7.48017E-11,3.79179E-11,-2.03968E-11,1.04789E-10,1.16168E-11,-2.75007E-11,6.04934E-11,1.22133E-11,-2.87955E-11,7.28286E-11,1.26646E-10,-3.21162E-11,3.3436E-10,1.50569E-10,-3.97508E-11,3.79827E-10,6.64228E-11,-2.27411E-10,3.41625E-10,2.22298E-10,-1.72141E-11,5.30933E-10,2.46287E-11,-2.66838E-11,1.51024E-10,1.0385E-10,-6.44951E-11,3.70334E-10,4.73764E-10,-2.88022E-10,1.27965E-09,5.16136E-10,-2.66801E-10,1.33282E-09,3.14218E-10,-4.74904E-10,1.24563E-09,6.61587E-10,-3.24174E-10,1.58616E-09,9.77957E-11,-3.13483E-10,8.46709E-10,3.43256E-10,-2.44657E-10,1.38148E-09,7.05764E-11,-5.3075E-11,1.76243E-10,7.46217E-11,-3.16315E-11,1.85626E-10,3.70982E-11,-3.13969E-11,1.51166E-10,9.41267E-11,-1.55149E-11,2.19703E-10,1.42445E-11,-4.60719E-11,1.1806E-10,3.764E-11,-3.75229E-11,1.61438E-10
HEARD_ISLAND___MCDONALD_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,5.34633E-11,-6.45629E-11,1.43763E-10,2.54068E-11,-1.12677E-10,1.43376E-10,3.27414E-11,-9.7216E-11,1.8045E-10,7.42493E-11,-1.01661E-10,2.78352E-10,2.33496E-11,-9.0377E-11,9.87359E-11,1.98137E-11,-7.53731E-11,1.52551E-10,6.98729E-11,-3.39237E-11,1.29115E-10,8.18083E-11,-2.78306E-11,2.10509E-10,3.3973E-11,-1.73267E-10,1.60939E-10,1.17061E-10,3.8284E-11,3.21221E-10,1.48728E-11,-1.76275E-11,7.05317E-11,5.90872E-11,-3.70923E-11,1.93854E-10,3.58734E-10,-4.51442E-10,9.20369E-10,3.36701E-10,-4.883E-10,1.41587E-09,1.92675E-10,-7.77398E-10,1.14604E-09,4.44451E-10,-5.33033E-10,1.94768E-09,8.36277E-11,-4.1831E-10,4.50869E-10,2.45479E-10,-5.73461E-10,1.38099E-09,6.42549E-11,-7.65819E-11,1.38935E-10,6.19163E-11,-5.25707E-11,2.08475E-10,3.05595E-11,-4.38998E-11,1.47822E-10,8.07548E-11,-4.95912E-11,3.28474E-10,1.39999E-11,-6.34496E-11,8.44899E-11,3.22589E-11,-4.37126E-11,1.83993E-10
HOWLAND_ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47881E-12,8.51795E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83431E-12,1.18407E-12,1.7392E-09,0,0,0,0,0,0,0,0,0
Croatia,7.19712E-12,-5.25229E-12,2.31795E-11,3.43291E-12,-1.44248E-11,3.17017E-11,4.61049E-12,-1.52644E-11,3.41353E-11,1.11263E-11,-1.97651E-11,5.93808E-11,3.35039E-12,-1.63849E-11,2.23274E-11,2.65778E-12,-1.66783E-11,2.43841E-11,2.34862E-12,-1.60941E-12,6.3789E-12,3.09222E-12,-2.27355E-12,1.00416E-11,1.25216E-12,-4.80332E-12,7.60171E-12,4.50171E-12,-2.37876E-12,1.40216E-11,5.77004E-13,-6.15309E-13,3.6087E-12,2.13287E-12,-1.50107E-12,7.84918E-12,8.70905E-12,-5.66704E-12,3.51855E-11,9.35635E-12,-7.78349E-12,4.15347E-11,5.82378E-12,-1.35566E-11,3.49026E-11,1.26693E-11,-1.03678E-11,4.17293E-11,1.86391E-12,-5.95519E-12,2.39783E-11,6.41243E-12,-7.34806E-12,3.38085E-11,7.55945E-12,-8.4012E-12,2.47317E-11,7.76714E-12,-7.58608E-12,3.44466E-11,3.98356E-12,-5.87807E-12,2.32209E-11,1.0227E-11,-9.59127E-12,4.33001E-11,1.71742E-12,-5.12473E-12,1.82036E-11,4.08464E-12,-5.69746E-12,2.47244E-11
Hungary,3.79591E-12,-2.72193E-12,9.50899E-12,1.84512E-12,-8.6531E-12,1.71157E-11,2.42939E-12,-9.6591E-12,1.82865E-11,5.93943E-12,-1.84898E-11,2.92716E-11,1.69716E-12,-1.38761E-11,1.25148E-11,1.4906E-12,-1.10887E-11,1.25828E-11,2.01628E-12,-1.5952E-12,4.32577E-12,2.51566E-12,-3.47898E-12,8.91708E-12,9.53357E-13,-4.50997E-12,5.55561E-12,3.55532E-12,-5.3615E-12,1.2798E-11,4.69158E-13,-5.91529E-13,2.76487E-12,1.83314E-12,-1.52732E-12,6.5955E-12,1.93224E-12,-1.0875E-12,4.92097E-12,1.84965E-12,-5.03748E-12,6.89298E-12,1.0218E-12,-5.2259E-12,6.01066E-12,2.52359E-12,-6.12796E-12,7.88171E-12,4.04454E-13,-1.49498E-12,4.4081E-12,1.34031E-12,-4.0211E-12,6.70439E-12,7.12783E-13,-5.79233E-13,1.60589E-12,6.99325E-13,-1.23272E-12,2.99991E-12,3.28917E-13,-1.15766E-12,1.79207E-12,9.35656E-13,-2.41958E-12,3.50168E-12,1.42428E-13,-6.62664E-13,1.50606E-12,3.61942E-13,-9.8646E-13,2.09067E-12
Iceland,0,0,0,0,0,0,1.42982E-15,1.12578E-16,1.78926E-14,3.60458E-15,-7.03675E-15,2.39041E-14,6.44102E-16,-6.29409E-15,1.043E-14,4.18497E-16,-5.86466E-15,1.45034E-14,0,0,0,0,0,0,2.75676E-14,2.08922E-15,5.69315E-13,1.05277E-13,-3.53346E-13,6.68355E-13,7.97087E-15,-5.28524E-14,1.99079E-13,3.58533E-14,-1.48462E-13,4.46004E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1.01106E-10,-2.91341E-10,4.85546E-10,4.87271E-11,-2.45326E-10,3.50795E-10,5.15755E-11,-2.62316E-10,3.73531E-10,1.24578E-10,-3.78232E-10,5.77635E-10,4.90753E-11,-1.15275E-10,1.72098E-10,4.73978E-11,-2.13356E-10,3.74232E-10,1.10258E-10,-4.76151E-11,2.97178E-10,1.15756E-10,-7.82466E-11,2.90859E-10,4.70904E-11,-2.08752E-10,2.64743E-10,1.6104E-10,-1.11946E-11,4.27746E-10,1.85386E-11,-2.41297E-11,9.13663E-11,8.63489E-11,-8.11825E-11,2.67139E-10,7.71243E-11,-3.4554E-10,4.63739E-10,7.54167E-11,-3.19811E-10,4.0303E-10,4.34697E-11,-2.86096E-10,3.70409E-10,1.00633E-10,-4.35674E-10,5.89271E-10,2.33632E-11,-9.34124E-11,1.32704E-10,5.48056E-11,-2.61846E-10,3.88343E-10,3.431E-11,-7.11634E-11,1.29126E-10,3.33295E-11,-6.67562E-11,1.21597E-10,1.59707E-11,-4.13914E-11,9.69154E-11,4.2773E-11,-8.34704E-11,1.84779E-10,8.3516E-12,-3.16633E-11,5.36103E-11,1.75148E-11,-4.48656E-11,1.00829E-10
Isle of Man,6.49192E-13,-3.6196E-13,2.07049E-12,2.28672E-13,-1.30422E-12,2.11994E-12,4.78404E-13,-7.98462E-13,2.11755E-12,9.45193E-13,-1.33339E-12,2.78668E-12,2.40347E-13,-9.53747E-13,1.31725E-12,1.91749E-13,-9.80905E-13,1.67355E-12,1.96362E-12,-3.38693E-12,6.98728E-12,2.45512E-12,-6.10952E-12,8.73788E-12,1.4156E-12,-5.68575E-12,8.37153E-12,3.77012E-12,-8.28565E-12,1.22098E-11,4.38895E-13,-1.13366E-12,3.23692E-12,1.65304E-12,-3.52948E-12,7.75361E-12,1.69852E-13,-1.26531E-13,5.33424E-13,1.58603E-13,-2.189E-13,5.41709E-13,1.13048E-13,-1.55838E-13,5.72077E-13,2.21869E-13,-2.41878E-13,5.8312E-13,3.24539E-14,-1.31888E-13,2.86656E-13,1.11944E-13,-1.48693E-13,4.5796E-13,1.25114E-14,-8.18456E-15,3.48424E-14,1.24269E-14,-9.0229E-15,3.46673E-14,6.85315E-15,-4.90735E-15,2.91264E-14,1.70635E-14,-3.81201E-15,3.73719E-14,2.50998E-15,-1.00139E-14,1.98502E-14,6.69234E-15,-6.83068E-15,2.82809E-14
